Invoice Type,Bill To GCI,Name,Bill to GCI Br,CC,UsageDistinction,EI Invoice Ref,File,TC,Canceling Inv Reference,Issue Date,Issue Date Month,Issue Date Year,Amount,Currency,Foreign Amount,Foreign Currency,VAT Amount,Tax Invoice Status,Internal Tax Ref,Vat Invoice Ref,Vat Issue Date,Vat Issue Date Month,Vat Issue Date Year,First Vat Inv Ref,First Vat Issue Date,First Vat Issue Date Month,First Vat Issue Date Year,Consol,Service Order,MBL,HBL
INV,G0841176,隆年华实业（深圳）有限公司,38,CN,,E381337254,R380028918,,,9-Sep-20,9,2020,8277,CNY,,,0,CONFIRMED,T200009494,01200200031109839545,11-Sep-20,9,2020,01200200031109839545,11-Sep-20,9,2020,,,000-R380028918,
INV,G1595801,天津悦信物流股份有限公司,38,CN,,E381337257,R380028739,,,9-Sep-20,9,2020,2019,CNY,,,0,CONFIRMED,T200009419,01200200031109839469,9-Sep-20,9,2020,01200200031109839469,9-Sep-20,9,2020,,,000-R380028739,
INV,G2006010,山西汉通鑫宇科技股份有限公司,38,CN,,E381337258,R380028862,,,9-Sep-20,9,2020,650,CNY,,,0,CONFIRMED,T200009500,01200200031109839492,10-Sep-20,9,2020,01200200031109839475,9-Sep-20,9,2020,,,000-R380028862,
INV,G2006010,山西汉通鑫宇科技股份有限公司,38,CN,,E381337259,R380029140,,,9-Sep-20,9,2020,755,CNY,,,0,CONFIRMED,T200009500,01200200031109839492,10-Sep-20,9,2020,01200200031109839475,9-Sep-20,9,2020,,,000-R380029140,
INV,G2006010,山西汉通鑫宇科技股份有限公司,38,CN,,E381337260,R380028897,,,9-Sep-20,9,2020,1226.9,CNY,,,0,CONFIRMED,T200009500,01200200031109839492,10-Sep-20,9,2020,01200200031109839475,9-Sep-20,9,2020,,,000-R380028897,
INV,G2006010,山西汉通鑫宇科技股份有限公司,38,CN,,E381337261,R380029142,,,9-Sep-20,9,2020,2705,CNY,,,0,CONFIRMED,T200009500,01200200031109839492,10-Sep-20,9,2020,01200200031109839475,9-Sep-20,9,2020,,,000-R380029142,
INV,G1595801,天津悦信物流股份有限公司,38,CN,,E381337262,R380028659,,,9-Sep-20,9,2020,2019,CNY,,,0,CONFIRMED,T200009419,01200200031109839469,9-Sep-20,9,2020,01200200031109839469,9-Sep-20,9,2020,,,000-R380028659,
INV,G2006010,山西汉通鑫宇科技股份有限公司,38,CN,,E381337263,R380029143,,,9-Sep-20,9,2020,2705,CNY,,,0,CONFIRMED,T200009500,01200200031109839492,10-Sep-20,9,2020,01200200031109839475,9-Sep-20,9,2020,,,000-R380029143,
INV,G1595801,天津悦信物流股份有限公司,38,CN,,E381337264,R380028633,,,9-Sep-20,9,2020,2220,CNY,,,0,CONFIRMED,T200009419,01200200031109839469,9-Sep-20,9,2020,01200200031109839469,9-Sep-20,9,2020,,,000-R380028633,
INV,G1595801,天津悦信物流股份有限公司,38,CN,,E381337265,R380028634,,,9-Sep-20,9,2020,2220,CNY,,,0,CONFIRMED,T200009419,01200200031109839469,9-Sep-20,9,2020,01200200031109839469,9-Sep-20,9,2020,,,000-R380028634,
INV,G0895249,天津泰达阿尔卑斯物流有限公司,38,CN,,E381337267,2380299503,,,9-Sep-20,9,2020,590,CNY,,,0,CONFIRMED,T200009509,01200200031109839558,11-Sep-20,9,2020,01200200031109839558,11-Sep-20,9,2020,HKG0768638,,999-78444100,4913813816
INV,G2062154,日通国际物流（中国）有限公司天津分公司,38,CN,,E381337268,2380299571,,,9-Sep-20,9,2020,570,CNY,,,0,CONFIRMED,T200009510,01200200031109839559,11-Sep-20,9,2020,01200200031109839559,11-Sep-20,9,2020,SEL1288839,,988-25780834,4431668208
INV,G0747161,天津瑞洋国际货运代理有限公司,38,CN,,E381337272,2380299564,,,9-Sep-20,9,2020,550,CNY,,,0,CONFIRMED,T200009511,01200200031109839560,11-Sep-20,9,2020,01200200031109839560,11-Sep-20,9,2020,LAX1523358,,988-24459190,4071710905
INV,G1902438,申克（天津）工业技术有限公司,38,CN,,E381337273,2380299482,,,9-Sep-20,9,2020,6309.19,CNY,,,0,CONFIRMED,T200009424,01200200031109839474,9-Sep-20,9,2020,01200200031109839474,9-Sep-20,9,2020,FRA1234386,,172-42923930,4560273735
INV,G0747161,天津瑞洋国际货运代理有限公司,38,CN,,E381337274,2380299498,,,9-Sep-20,9,2020,550,CNY,,,0,CONFIRMED,T200009511,01200200031109839560,11-Sep-20,9,2020,01200200031109839560,11-Sep-20,9,2020,LHR1373561,,999-77554352,419189799
INV,G1027025,河北宏鑫泰工贸有限公司,38,CN,,E381337275,R380029170,,,9-Sep-20,9,2020,4613.6,CNY,,,0,CONFIRMED,T200009420,01200200031109839470,9-Sep-20,9,2020,01200200031109839470,9-Sep-20,9,2020,,,000-R380029170,
INV,G2082358,河北电机股份有限公司,38,CN,,E381337276,5380143009,,,9-Sep-20,9,2020,7075,CNY,,,0,CONFIRMED,T200009462,01200200031109839513,11-Sep-20,9,2020,01200200031109839513,11-Sep-20,9,2020,,,000-5380143009,
INV,G0611562,天津中铁青源国际货运代理有限公司,38,CN,,E381337277,2380299559,,,9-Sep-20,9,2020,387,CNY,,,0,CONFIRMED,T200009512,01200200031109839561,11-Sep-20,9,2020,01200200031109839561,11-Sep-20,9,2020,ORD1523629,,180-47891480,4041854542
INV,G0611562,天津中铁青源国际货运代理有限公司,38,CN,,E381337278,2380299556,,,9-Sep-20,9,2020,387,CNY,,,0,CONFIRMED,T200009513,01200200031109839562,11-Sep-20,9,2020,01200200031109839562,11-Sep-20,9,2020,ORD1523629,,180-47891480,4041854448
INV,G0611562,天津中铁青源国际货运代理有限公司,38,CN,,E381337279,2380299554,,,9-Sep-20,9,2020,472.4,CNY,,,0,CONFIRMED,T200009514,01200200031109839563,11-Sep-20,9,2020,01200200031109839563,11-Sep-20,9,2020,ORD1523629,,180-47891480,4041854085
INV,G0784029,宁波市阳升贸易有限公司,38,CN,,E381337280,R380028514,,,9-Sep-20,9,2020,4037.8,CNY,,,0,CONFIRMED,T200009421,01200200031109839471,9-Sep-20,9,2020,01200200031109839471,9-Sep-20,9,2020,,,000-R380028514,
INV,G3262511,天津源博国际货物运输代理有限公司,38,CN,,E381337281,2380299555,,,9-Sep-20,9,2020,387,CNY,,,0,CONFIRMED,T200009515,01200200031109839564,11-Sep-20,9,2020,01200200031109839564,11-Sep-20,9,2020,ORD1523629,,180-47891480,4041854086
INV,G1714077,中外运-日新国际货运有限公司天津分公司,38,CN,,E381337282,6380196108,,,9-Sep-20,9,2020,1684.6,CNY,,,0,CONFIRMED,T200009463,01200200031109839514,11-Sep-20,9,2020,01200200031109839514,11-Sep-20,9,2020,TSN8124160,,HDMUXGWB2622055,
INV,G1714077,中外运-日新国际货运有限公司天津分公司,38,CN,,E381337283,6380196106,,,9-Sep-20,9,2020,1244.8,CNY,,,0,CONFIRMED,T200009464,01200200031109839515,11-Sep-20,9,2020,01200200031109839515,11-Sep-20,9,2020,TSN8124159,,HDMUXGWB2622053,
INV,G3262511,天津源博国际货物运输代理有限公司,38,CN,,E381337284,2380299558,,,9-Sep-20,9,2020,467.68,CNY,,,0,CONFIRMED,T200009516,01200200031109839565,11-Sep-20,9,2020,01200200031109839565,11-Sep-20,9,2020,ORD1523629,,180-47891480,4041854540
INV,G0903095,天津华贸柏骏国际物流有限公司,38,CN,,E381337286,2380299545,,,9-Sep-20,9,2020,29563.8,CNY,,,0,CONFIRMED,T200009517,01200200031109839566,11-Sep-20,9,2020,01200200031109839566,11-Sep-20,9,2020,SIN0468403,,999-77471623,4711509705
INV,G0903095,天津华贸柏骏国际物流有限公司,38,CN,,E381337287,2380299544,,,9-Sep-20,9,2020,1315.6,CNY,,,0,CONFIRMED,T200009518,01200200031109839567,11-Sep-20,9,2020,01200200031109839567,11-Sep-20,9,2020,SIN0468403,,999-77471623,4711508429
INV,G2062154,日通国际物流（中国）有限公司天津分公司,38,CN,,E381337288,2380299593,,,9-Sep-20,9,2020,570,CNY,,,0,CONFIRMED,T200009519,01200200031109839568,11-Sep-20,9,2020,01200200031109839568,11-Sep-20,9,2020,SEL1288595,,988-25780742,4431668316
INV,G0859439,上海日恒升辉国际货运代理有限公司天津分公司,38,CN,,E381337289,2380299579,,,9-Sep-20,9,2020,370,CNY,,,0,CONFIRMED,T200009520,01200200031109839569,11-Sep-20,9,2020,01200200031109839569,11-Sep-20,9,2020,HKG0768962,,999-78444181,4913829344
INV,G0825594,天津浩发泓泰物流有限公司,38,CN,,E381337290,2380299619,,,9-Sep-20,9,2020,550,CNY,,,0,CONFIRMED,T200009521,01200200031109839570,11-Sep-20,9,2020,01200200031109839570,11-Sep-20,9,2020,HKG0769112,,851-28731393,4913826205
INV,G3115518,中外运跨境电商物流有限公司天津分公司,38,CN,,E381337291,2380299630,,,9-Sep-20,9,2020,610.8,CNY,,,0,CONFIRMED,T200009522,01200200031109839571,11-Sep-20,9,2020,01200200031109839571,11-Sep-20,9,2020,HKG0769053,,999-78444203,4913830555
INV,G2082358,河北电机股份有限公司,38,CN,,E381337297,6380196099,,,9-Sep-20,9,2020,150,CNY,,,0,CONFIRMED,T200010111,01200200031109840135,25-Sep-20,9,2020,01200200031109840135,25-Sep-20,9,2020,TSN8123984,,LSD13TJ2009016,
INV,G1740113,柯蒂斯怀特（天津）流体控制有限公司,38,CN,,E381337302,6380196019,,,9-Sep-20,9,2020,4294.6,CNY,,,0,CONFIRMED,T200009465,01200200031109839516,11-Sep-20,9,2020,01200200031109839516,11-Sep-20,9,2020,TSN8124067,,COSU6274071010,
INV,G2586301,山东宏丰农业机械制造有限公司,38,CN,,E381337303,6380195956,,,9-Sep-20,9,2020,2805,CNY,,,0,CONFIRMED,T200009466,01200200031109839517,11-Sep-20,9,2020,01200200031109839517,11-Sep-20,9,2020,TSN8124066,,COSU6273812580,
INV,G0745282,天津永进缝制品有限公司,38,CN,,E381337304,R380029383,,,9-Sep-20,9,2020,1762.2,CNY,,,0,CONFIRMED,T200009495,01200200031109839546,11-Sep-20,9,2020,01200200031109839546,11-Sep-20,9,2020,,,000-R380029383,
INV,G1748462,天津泛华国际物流有限公司,38,CN,,E381337307,6380196134,,,9-Sep-20,9,2020,4699.6,CNY,,,0,CONFIRMED,T200009467,01200200031109839518,11-Sep-20,9,2020,01200200031109839518,11-Sep-20,9,2020,TSN8124176,,COSU6274408210,
INV,G0722504,乐金电子（天津）电器有限公司,38,CN,,E381337311,6380195900,,,9-Sep-20,9,2020,1031.7,CNY,,,0,CONFIRMED,T200009905,01200200031109839939,22-Sep-20,9,2020,01200200031109839939,22-Sep-20,9,2020,TSN8123948,,SC12CATH193,
INV,G1968138,天津金泉物流有限公司,38,CN,,E381337313,R380029208,,,9-Sep-20,9,2020,12417.6,CNY,,,0,CONFIRMED,T200009496,01200200031109839547,11-Sep-20,9,2020,01200200031109839547,11-Sep-20,9,2020,,,000-R380029208,
INV,G2881731,邢台荣越玻璃科技有限公司,38,CN,,E381337315,5380141955,,,9-Sep-20,9,2020,3015,CNY,,,0,CONFIRMED,T200009866,01200200031109839901,21-Sep-20,9,2020,01200200031109839901,21-Sep-20,9,2020,,,YMLUE235093229,
INV,G0596346,商船三井集运服务（上海）有限公司天津分公司,38,CN,,E381337316,6380195890,,,9-Sep-20,9,2020,2705,CNY,,,0,CONFIRMED,T200009468,01200200031109839519,11-Sep-20,9,2020,01200200031109839519,11-Sep-20,9,2020,,,COSU6273593390,
INV,G0596346,商船三井集运服务（上海）有限公司天津分公司,38,CN,,E381337319,6380195666,,,9-Sep-20,9,2020,6315,CNY,,,0,CONFIRMED,T200009469,01200200031109839520,11-Sep-20,9,2020,01200200031109839520,11-Sep-20,9,2020,,,COSU6273426740,
INV,G0596346,商船三井集运服务（上海）有限公司天津分公司,38,CN,,E381337323,6380196210,,,9-Sep-20,9,2020,2705,CNY,,,0,CONFIRMED,T200009470,01200200031109839521,11-Sep-20,9,2020,01200200031109839521,11-Sep-20,9,2020,,,COSU6274608310,
INV,G2007062,亚尚天成（天津）服装贸易有限公司,38,CN,,E381337325,R380029218,,,9-Sep-20,9,2020,1508,CNY,,,0,CONFIRMED,T200009497,01200200031109839548,11-Sep-20,9,2020,01200200031109839548,11-Sep-20,9,2020,,,000-R380029218,
INV,G0747264,进业（天津）轻工制品有限公司,38,CN,,E381337326,6380195814,,,9-Sep-20,9,2020,4960,CNY,,,0,CONFIRMED,T200009471,01200200031109839522,11-Sep-20,9,2020,01200200031109839522,11-Sep-20,9,2020,TSN8124040,,CMDUTSZH804619,
INV,G1754229,河北华航国际货运代理有限公司,38,CN,,E381337327,6380195823,,,9-Sep-20,9,2020,1389.7,CNY,,,0,CONFIRMED,T200009472,01200200031109839523,11-Sep-20,9,2020,01200200031109839523,11-Sep-20,9,2020,,,000-6380195823,
INV,G1914069,石家庄金杰博尔进出口贸易有限公司,38,CN,,E381337328,6380195742,,,9-Sep-20,9,2020,1200,CNY,,,0,CONFIRMED,T200009473,01200200031109839524,11-Sep-20,9,2020,01200200031109839524,11-Sep-20,9,2020,,,000-6380195742,
INV,G2007062,亚尚天成（天津）服装贸易有限公司,38,CN,,E381337331,R380029643,,,9-Sep-20,9,2020,14041,CNY,,,0,CONFIRMED,T200009498,01200200031109839549,11-Sep-20,9,2020,01200200031109839549,11-Sep-20,9,2020,,,000-R380029643,
INV,G0828858,诸城市爱玲包袋服饰有限公司,38,CN,,E381337332,R380029674,,,9-Sep-20,9,2020,728,CNY,,,0,CONFIRMED,T200009501,01200200031109839550,11-Sep-20,9,2020,01200200031109839550,11-Sep-20,9,2020,,,000-R380029674,
INV,G3456438,石家庄好利服饰有限公司,38,CN,,E381337346,6380195386,,,9-Sep-20,9,2020,9417.76,CNY,,,0,CONFIRMED,T200009432,01200200031109839481,10-Sep-20,9,2020,01200200031109839481,10-Sep-20,9,2020,TSN8123801,,LSM13TJ2008851A,
INV,G0336664,美克国际家私（天津）制造有限公司,38,CN,,E381337355,2380299726,,,10-Sep-20,9,2020,12507.44,CNY,,,0,CONFIRMED,T200009976,01200200031109840006,22-Sep-20,9,2020,01200200031109840006,22-Sep-20,9,2020,ATL1214268,,180-47761781,4310041286
INV,G0355108,天津波音复合材料有限责任公司,38,CN,,E381337364,H380002637,,,10-Sep-20,9,2020,2200,CNY,,,181.65,CONFIRMED,T200009564,120020116000422345,14-Sep-20,9,2020,120020116000422345,14-Sep-20,9,2020,TSNT002396,,EIOW-37004257,
INV,G3403069,库珀（天津）能源装备有限公司,38,CN,,E381337365,2380299712,,,10-Sep-20,9,2020,2331.35,CNY,,,0,CONFIRMED,T200009754,01200200031109839791,18-Sep-20,9,2020,01200200031109839791,18-Sep-20,9,2020,FRA1235350,,172-43506982,418563445
INV,G0324852,天津莱尔德电子材料有限公司,38,CN,,E381337366,7380085592,,,10-Sep-20,9,2020,9665.85,CNY,,,0,CONFIRMED,T200009537,01200200031109839586,11-Sep-20,9,2020,01200200031109839586,11-Sep-20,9,2020,YYC83446,,YYC83446,6370003715
INV,G0324852,天津莱尔德电子材料有限公司,38,CN,,E381337370,7380085590,,,10-Sep-20,9,2020,2880.66,CNY,,,0,CONFIRMED,T200009537,01200200031109839586,11-Sep-20,9,2020,01200200031109839586,11-Sep-20,9,2020,ORD8072416,,DJSCBXGINW010501,6170090957
INV,G0324852,天津莱尔德电子材料有限公司,38,CN,,E381337384,7380085474,,,10-Sep-20,9,2020,6458.12,CNY,,,0,CONFIRMED,T200009537,01200200031109839586,11-Sep-20,9,2020,01200200031109839586,11-Sep-20,9,2020,ORD8072514,,SNKO011200703647,6921011462
INV,G0324852,天津莱尔德电子材料有限公司,38,CN,,E381337386,7380085705,,,10-Sep-20,9,2020,3324.56,CNY,,,0,CONFIRMED,T200009537,01200200031109839586,11-Sep-20,9,2020,01200200031109839586,11-Sep-20,9,2020,ORD8072417,,SNKO011200801243,6921011491
INV,G1520083,久益环球（天津）装备制造有限公司,38,CN,,E381337387,2380299561,,,10-Sep-20,9,2020,847.3,CNY,,,0,CONFIRMED,T200009602,01200200031109839643,15-Sep-20,9,2020,01200200031109839643,15-Sep-20,9,2020,ORD1523629,,180-47891480,417495087
INV,G1520083,久益环球（天津）装备制造有限公司,38,CN,,E381337390,2380299608,,,10-Sep-20,9,2020,960.85,CNY,,,0,CONFIRMED,T200009602,01200200031109839643,15-Sep-20,9,2020,01200200031109839643,15-Sep-20,9,2020,ORD1523630,,180-47892165,417495120
INV,G0324852,天津莱尔德电子材料有限公司,38,CN,,E381337403,7380085590,,,10-Sep-20,9,2020,1233.28,CNY,,,0,CONFIRMED,T200009537,01200200031109839586,11-Sep-20,9,2020,01200200031109839586,11-Sep-20,9,2020,ORD8072416,,DJSCBXGINW010501,6170090957
INV,G3456148,天津宏盛佳祥报关服务有限公司,38,CN,,E381337414,7380085763,,,10-Sep-20,9,2020,1240,CNY,,,0,CONFIRMED,T200009538,01200200031109839587,11-Sep-20,9,2020,01200200031109839587,11-Sep-20,9,2020,MAN8022129,,LONXIC02316,6760074430
INV,G3456148,天津宏盛佳祥报关服务有限公司,38,CN,,E381337416,7380085761,,,10-Sep-20,9,2020,1489.28,CNY,,,0,CONFIRMED,T200009539,01200200031109839588,11-Sep-20,9,2020,01200200031109839588,11-Sep-20,9,2020,MAN8022107,,LONXIC02312,6760074379
INV,G2082358,河北电机股份有限公司,38,CN,,E381337417,6380195511,,,10-Sep-20,9,2020,1424.84,CNY,,,0,CONFIRMED,T200009435,01200200031109839484,10-Sep-20,9,2020,01200200031109839484,10-Sep-20,9,2020,TSN8123585,,TXGANR0170854V,
INV,G1968138,天津金泉物流有限公司,38,CN,,E381337421,R380029204,,,10-Sep-20,9,2020,2966.8,CNY,,,0,CONFIRMED,T200009502,01200200031109839551,11-Sep-20,9,2020,01200200031109839551,11-Sep-20,9,2020,,,000-R380029204,
INV,G1968138,天津金泉物流有限公司,38,CN,,E381337422,R380029205,,,10-Sep-20,9,2020,200,CNY,,,0,CONFIRMED,T200009503,01200200031109839552,11-Sep-20,9,2020,01200200031109839552,11-Sep-20,9,2020,,,000-R380029205,
INV,G1968138,天津金泉物流有限公司,38,CN,,E381337423,R380029206,,,10-Sep-20,9,2020,2966.8,CNY,,,0,CONFIRMED,T200009504,01200200031109839553,11-Sep-20,9,2020,01200200031109839553,11-Sep-20,9,2020,,,000-R380029206,
INV,G1968138,天津金泉物流有限公司,38,CN,,E381337425,R380029207,,,10-Sep-20,9,2020,200,CNY,,,0,CONFIRMED,T200009505,01200200031109839554,11-Sep-20,9,2020,01200200031109839554,11-Sep-20,9,2020,,,000-R380029207,
INV,G1520083,久益环球（天津）装备制造有限公司,38,CN,,E381337433,2380299608,,,10-Sep-20,9,2020,43.18,CNY,,,0,CONFIRMED,T200009602,01200200031109839643,15-Sep-20,9,2020,01200200031109839643,15-Sep-20,9,2020,ORD1523630,,180-47892165,417495120
INV,G0320492,保定恒利恒体育用品有限公司,38,CN,,E381337435,6380196119,,,10-Sep-20,9,2020,1386,CNY,,,0,CONFIRMED,T200009436,01200200031109839485,10-Sep-20,9,2020,01200200031109839485,10-Sep-20,9,2020,TSN8124127,,COSU6274366170,
INV,G1520083,久益环球（天津）装备制造有限公司,38,CN,,E381337436,7380085581,,,10-Sep-20,9,2020,294.54,CNY,,,0,CONFIRMED,T200009698,01200200031109839739,16-Sep-20,9,2020,01200200031109839739,16-Sep-20,9,2020,LHR8024912,,ONEYLIVA29904500,6770046528
INV,G1520083,久益环球（天津）装备制造有限公司,38,CN,,E381337437,7380085816,,,10-Sep-20,9,2020,1346.05,CNY,,,0,CONFIRMED,T200009698,01200200031109839739,16-Sep-20,9,2020,01200200031109839739,16-Sep-20,9,2020,ORD8072783,,SNKO011200802452,617428610
INV,G1520083,久益环球（天津）装备制造有限公司,38,CN,,E381337438,7380085777,,,10-Sep-20,9,2020,1839.58,CNY,,,0,CONFIRMED,T200009698,01200200031109839739,16-Sep-20,9,2020,01200200031109839739,16-Sep-20,9,2020,WAW8018585,,HAMXIC09969,616626928
INV,G1520083,久益环球（天津）装备制造有限公司,38,CN,,E381337439,7380085870,,,10-Sep-20,9,2020,1302.6,CNY,,,0,CONFIRMED,T200009698,01200200031109839739,16-Sep-20,9,2020,01200200031109839739,16-Sep-20,9,2020,ORD8072700,,ORD8072700,617428655
INV,G1520083,久益环球（天津）装备制造有限公司,38,CN,,E381337440,7380085867,,,10-Sep-20,9,2020,4211.98,CNY,,,0,CONFIRMED,T200009698,01200200031109839739,16-Sep-20,9,2020,01200200031109839739,16-Sep-20,9,2020,ORD8072700,,ORD8072700,617428640
INV,G3115518,中外运跨境电商物流有限公司天津分公司,38,CN,,E381337441,2380299339,,,10-Sep-20,9,2020,9,CNY,,,0,CONFIRMED,T200009694,01200200031109839735,16-Sep-20,9,2020,01200200031109839735,16-Sep-20,9,2020,HKG0767962,,043-88328321,4913820476
INV,G1520083,久益环球（天津）装备制造有限公司,38,CN,,E381337442,7380085810,,,10-Sep-20,9,2020,1010.55,CNY,,,0,CONFIRMED,T200009698,01200200031109839739,16-Sep-20,9,2020,01200200031109839739,16-Sep-20,9,2020,ORD8072418,,SNKO011200802452,617428604
INV,G1520083,久益环球（天津）装备制造有限公司,38,CN,,E381337444,7380085809,,,10-Sep-20,9,2020,9294.04,CNY,,,0,CONFIRMED,T200009698,01200200031109839739,16-Sep-20,9,2020,01200200031109839739,16-Sep-20,9,2020,ORD8072418,,SNKO011200802452,617428583
INV,G1520083,久益环球（天津）装备制造有限公司,38,CN,,E381337445,7380085818,,,10-Sep-20,9,2020,3427.79,CNY,,,0,CONFIRMED,T200009698,01200200031109839739,16-Sep-20,9,2020,01200200031109839739,16-Sep-20,9,2020,ORD8072783,,SNKO011200802452,617428618
INV,G1520083,久益环球（天津）装备制造有限公司,38,CN,,E381337446,7380085817,,,10-Sep-20,9,2020,10949.32,CNY,,,0,CONFIRMED,T200009698,01200200031109839739,16-Sep-20,9,2020,01200200031109839739,16-Sep-20,9,2020,ORD8072783,,SNKO011200802452,617428617
INV,G0445496,西安聚盛医药化工有限公司,38,CN,,E381337448,R380029684,,,10-Sep-20,9,2020,2706.8,CNY,,,0,CONFIRMED,T200009440,01200200031109839489,10-Sep-20,9,2020,01200200031109839489,10-Sep-20,9,2020,,,000-R380029684,
INV,G0206158,西安普慧国际贸易有限公司,38,CN,,E381337449,R380029244,,,10-Sep-20,9,2020,2238,CNY,,,0,CONFIRMED,T200009441,01200200031109839490,10-Sep-20,9,2020,01200200031109839490,10-Sep-20,9,2020,,,000-R380029244,
INV,G0206158,西安普慧国际贸易有限公司,38,CN,,E381337450,6380195831,,,10-Sep-20,9,2020,2696.09,CNY,,,0,CONFIRMED,T200009565,01200200031109839613,14-Sep-20,9,2020,01200200031109839613,14-Sep-20,9,2020,TSN8124144,,ONEYTS0ND5026400,
INV,G2091441,天津顺港物流有限公司,38,CN,,E381337451,7380085898,,,10-Sep-20,9,2020,400,CNY,,,0,CONFIRMED,T200009540,01200200031109839589,11-Sep-20,9,2020,01200200031109839589,11-Sep-20,9,2020,SDQ8008323,,COSU6271083020,623508638
INV,G0373995,天津市依依卫生用品股份有限公司,38,CN,,E381337452,R380029026,,,10-Sep-20,9,2020,2484.8,CNY,,,0,CONFIRMED,T200009860,01200200031109839896,21-Sep-20,9,2020,01200200031109839896,21-Sep-20,9,2020,,,000-R380029026,
INV,G0373995,天津市依依卫生用品股份有限公司,38,CN,,E381337484,R380029029,,,10-Sep-20,9,2020,2771.8,CNY,,,0,CONFIRMED,T200009861,01200200031109839897,21-Sep-20,9,2020,01200200031109839897,21-Sep-20,9,2020,,,000-R380029029,
INV,G3455068,天津世联士达物流有限公司,38,CN,,E381337487,6380195959,,,10-Sep-20,9,2020,2284,CNY,,,0,CONFIRMED,T200009556,01200200031109839604,11-Sep-20,9,2020,01200200031109839604,11-Sep-20,9,2020,TSN8124151,,HLCUTS12008AVSQ2,
INV,G1704630,福建省莆田元鼎进出口有限公司,38,CN,,E381337500,R380029305,,,11-Sep-20,9,2020,882.33,CNY,,,0,CONFIRMED,T200009585,01200200031109839633,14-Sep-20,9,2020,01200200031109839633,14-Sep-20,9,2020,,,000-R380029305,
INV,G1704630,福建省莆田元鼎进出口有限公司,38,CN,,E381337501,R380029304,,,11-Sep-20,9,2020,2335.2,CNY,,,0,CONFIRMED,T200009585,01200200031109839633,14-Sep-20,9,2020,01200200031109839633,14-Sep-20,9,2020,,,000-R380029304,
INV,G2881731,邢台荣越玻璃科技有限公司,38,CN,,E381337502,R380029308,,,11-Sep-20,9,2020,6441.65,CNY,,,0,CONFIRMED,T200009590,01200200031109839638,14-Sep-20,9,2020,01200200031109839638,14-Sep-20,9,2020,,,000-R380029308,
